1,0,13443
1,1,17977
1,2,31418
1,3,55810
1,4,258
1,5,7070
1,6,36818
1,7,2123
1,8,88
1,9,36947
1,10,2113
1,11,797
1,12,12933
1,13,52857
1,14,57638
1,15,68238
1,16,23681
1,17,14083
1,18,8525
1,19,14058
1,20,44885
1,21,15289
1,22,35295
1,23,2083
1,24,38979
1,25,16454
1,26,48741
1,27,40312
1,28,34842
1,29,72569
1,30,12963
1,31,37288
1,32,20432
1,33,37578
1,34,26317
1,35,70628
1,36,24487
1,37,350
1,38,46931
1,39,52857
1,40,61194
1,41,5121
1,42,39846
1,43,30783
1,44,654
1,45,70610
1,46,46563
1,47,71397
1,48,6950
1,49,68478
1,50,46933
1,51,36257
1,52,10881
1,53,10881
1,54,22071
1,55,9300
1,56,17278
1,57,38944
1,58,49532
1,59,966
1,60,2631
1,61,36815
1,62,38710
1,63,36569
1,64,40326
1,65,39846
1,66,17632
1,67,37072
1,68,1032
1,69,54978
1,70,2083
1,71,19127
1,72,717
1,73,24961
1,74,2396
1,75,3511
1,76,24856
1,77,37215
1,78,3417
1,79,24316
1,80,28543
1,81,5591
1,82,22966
1,83,797
1,84,1625
1,85,60339
1,86,9478
1,87,18175
1,88,69560
1,89,59818
1,90,41279
1,91,37543
1,92,29186
1,93,3511
1,94,9478
1,95,1900
1,96,18544
1,97,19377
1,98,37094
1,99,48122
1,100,3511
1,101,67798
1,102,36815
1,103,9287
1,104,27618
1,105,9525
1,106,2542
1,107,19743
1,108,27149
1,109,797
1,110,72315
1,111,12933
1,112,51154
1,113,60273
1,114,29186
1,115,10881
1,116,2083
1,117,68238
1,118,54978
1,119,47025
1,120,42825
1,121,12933
1,122,14083
1,123,72428
1,124,23255
1,125,17632
1,126,5007
1,127,9887
1,128,9478
1,129,21737
1,130,19970
1,131,27567
1,132,73566
1,133,68238
1,134,8081
1,135,3068
1,136,59818
1,137,27974
1,138,27795
1,139,15102
1,140,2346
1,141,1785
1,142,28556
1,143,18421
1,144,15303
1,145,9287
1,146,6718
1,147,23637
1,148,12963
1,149,50834
1,150,797
1,151,48959
1,152,37657
1,153,1450
1,154,258
1,155,88
1,156,19280
1,157,37578
1,158,40110
1,159,7678
1,160,24961
1,161,403
1,162,5007
1,163,30494
1,164,2128
1,165,59642
1,166,12072
1,167,37067
1,168,1217
1,169,457
1,170,66243
1,171,776
1,172,37215
1,173,3417
1,174,7677
1,175,28141
1,176,18972
1,177,33489
1,178,8803
1,179,36818
1,180,37820
1,181,16129
1,182,30545
1,183,1032
1,184,18234
1,185,258
1,186,1285
1,187,48959
1,188,4895
1,189,19002
1,190,6718
1,191,4196
1,192,37072
1,193,8926
1,194,56704
1,195,18403
1,196,47747
1,197,2113
1,198,60273
1,199,23255
1,200,23307
1,201,70654
1,202,37455
1,203,46563
1,204,70628
1,205,36611
1,206,5007
1,207,1523
1,208,14503
1,209,48959
1,210,47454
1,211,31686
1,212,42825
1,213,9487
1,214,24961
1,215,71397
1,216,46933
1,217,13119
1,218,13443
1,219,48472
1,220,49042
1,221,47025
1,222,913
1,223,7930
1,224,54978
1,225,8512
1,226,2396
1,227,15765
1,228,7026
1,229,23637
1,230,29497
1,231,2346
1,232,26829
1,233,36405
1,234,28543
1,235,26006
1,236,47454
1,237,48472
1,238,36326
1,239,47747
1,240,3417
1,241,19359
1,242,27388
1,243,37166
1,244,37288
1,245,37072
1,246,11283
1,247,13645
1,248,13119
1,249,8682
1,250,40110
1,251,57339
1,252,14083
1,253,19127
1,254,1285
1,255,14528
1,256,47826
1,257,38710
1,258,14918
1,259,67798
1,260,1627
1,261,28876
1,262,21207
1,263,24961
1,264,2765
1,265,37813
1,266,26412
1,267,39699
1,268,26502
1,269,1497
1,270,20928
1,271,38999
1,272,30545
1,273,48741
1,274,23637
1,275,59511
1,276,3557
1,277,47025
1,278,27149
1,279,26006
1,280,12490
1,281,3511
1,282,9478
1,283,10469
1,284,50787
1,285,68478
1,286,71397
1,287,11283
1,288,22207
1,289,67614
1,290,14772
1,291,18775
1,292,8049
1,293,19404
1,294,3027
1,295,8049
1,296,19404
1,297,38539
1,298,1625
1,299,258
1,300,42224
1,301,57934
1,302,16129
1,303,18345
1,304,8512
1,305,19106
1,306,18506
1,307,7026
1,308,46563
1,309,28876
1,310,11247
1,311,38979
1,312,18021
1,313,8152
1,314,41279
1,315,38319
1,316,3417
1,317,3511
1,318,5007
1,319,41969
1,320,36405
1,321,8803
1,322,37279
1,323,2044
1,324,26731
1,325,1037
1,326,16129
1,327,54828
1,328,23494
1,329,38710
1,330,59511
1,331,8512
1,332,68046
1,333,27795
1,334,57687
1,335,22207
1,336,27457
1,337,30439
1,338,56208
1,339,36720
1,340,48674
1,341,59646
1,342,5007
1,343,16129
1,344,59818
1,345,57889
1,346,49784
1,347,3747
1,348,18544
1,349,5121
1,350,60894
1,351,14204
1,352,3348
1,353,19377
1,354,776
1,355,50034
1,356,38730
1,357,17714
1,358,30172
1,359,6896
1,360,28427
1,361,1886
1,362,28876
1,363,37067
1,364,5343
1,365,29723
1,366,32689
1,367,37692
1,368,8803
1,369,13645
1,370,24487
1,371,70628
1,372,69863
1,373,24316
1,374,3751
1,375,27124
1,376,26731
1,377,2329
1,378,18775
1,379,67689
1,380,5462
1,381,9478
1,382,49176
1,383,72428
1,384,47454
1,385,6896
