qid,doc_id,relevance,est_relevance
5438,3e19046c665867bbe557685da60738a40738010a,0,0.176505258251961
5438,7ef08f1fa127af817cdfd9d3bd00bdf60e32143b,0,0.158586260437321
5438,ec13c3e7119191802e6f5783d297fe7a5a05293e,0,0.2047892727495
5438,8fc928bb430d3f72ac876ca156042ad1860acacd,0,0.113035315130564
5438,b2fdee22aa02477292b858fbafcb418932732bce,1,0.257052291935189
5438,8466964cf0884351c3e1b8444b5d71e64eb69dd6,0,0.192287725380868
5438,5dec44c59ddf5b18b242fce52c00cf47c40e6e2e,0,0.164642333018993
5438,1f1946887c8be228864ee23374bc0b427abf0884,0,0.118553765755923
5438,1f7190fc294246f83f1f331cc51e3264851d0d36,0,0.171763852372622
5438,33e77edcd42960bc1ed931ada45b9aa8d0e60e16,0,0.173438079236965
5438,325f4787a40c14518529a64332b801e6f53b22d7,0,0.117868096331709
5438,4f6577ead70ef97d620dec986cf054ae4a05035d,0,0.189274901427366
5438,3861839d05cb39ec928590b169f08a5c119fb56f,0,0.158532851712925
5438,955ef754cf9a7480383d46197232792afdf0b691,1,0.171471800553989
5438,93a96e0f68038fbbe70f80952632e8f0770af56e,0,0.110034424102909
5438,379f897fa771cc8fecddac7e982c6fb0a3fffb86,0,0.185394839967834
5438,3d9c9982b639be42e97c1d0dc4b5ce74d163f064,0,0.198236756717534
5438,20cca03bbdbd83d321a3939694ae9b41f6b8e66d,0,0.109301070844984
5438,10da56ca968d4e862d9071246790e930660438d4,0,0.0910535931377682
5438,11e4e71b13860045fa9abff5ea227463d0e7562b,0,0.0927689771019964
5438,04bc9c61c81c9125e39a6c52bee56f794e463a6f,0,0.193904369453237
5438,c50a7f1850d1770fe728b8e42200e463ca669896,0,0.16978164110652
5438,af9bbea473e72fcbef487f3205e3f252a5ac8a3a,0,0.123632849325373
5438,70f3a58b0fc6916c2e6616bfbae5758c00408894,0,0.191436852437718
5438,993db6e50adc33307896403c83ef10399883454f,0,0.196086920278806
5438,cffd51ac65dddbc4b49133e9a943cb6add05827e,0,0.170936861537159
5438,a9d11c8371a3608aab9996c742e7c12bd3562b25,0,0.166261372987846
5438,c4e85963c9461f7b1fb752acee5275a4545314b7,0,0.0584729678197158
5438,b6b9e1943c9e2e7ca09c28cdc50c25b3918f3735,0,0.207319808743097
5438,7964791a1dab49340b55672a6cc3c176f517831b,1,0.162866649205491
5438,e27d5122a0ee36d82d3d4b64647134d19e156189,0,0.123481033638365
23837,81c681cbed86579db06547578fce31d1d8c854b9,0,0.187767701027596
23837,74be5e9261ba8fb4c1c08c25c4aea69d69d6b7ed,0,0.162810159501521
23837,fb5184bc15b82bc60a7b29c5af9b82be3026d636,0,0.12319136549059
23837,e3c3934a8ca44ecc874752ed9fe49fc21f02a595,0,0.113239968495183
23837,8cf92eb7ba51884bd9766a59acb1470a7e49f2ad,0,0.114111221788255
23837,99d70df3ca706aba7dd9ec79c2415c7225952a55,0,0.124689422267442
23837,6286041da5f1c5cb87211250d5c4f002f105c472,1,0.247644697858599
23837,4d92f9c9926cdd43558e734361c87349a31356f2,0,0.125231610171836
23837,8b1053031bcd8798c2eb1f1536f1308221232088,0,0.165645000723421
23837,c970c10f8d78f89a37bfeee2e2e6b08aad8fbfae,0,0.133579031586791
23837,a65bcf182e1ab60c019244aaf2c5aa2c96a660fb,0,0.257815159865292
23837,fffc42bfae388f857021fe3539ea4142ca74ac8b,0,0.125870390183918
23837,994c02b2021d335cf102e1b87eee9c34b190cac6,0,0.116278522574426
23837,5b06a4e6e1a98859161b0b8ceeb9c2492941e67d,0,0.121473915552014
23837,a15efc585764c1acc21048beb3cf206e2e9768f5,1,0.176800781110827
23837,900574e42eb5b7e602fcbb029b821448a698b129,0,0.143936983941843
23837,31fd4426d84108717a2e7dda33a73f86cdf823b2,0,0.16084982839131
23837,35820013d9fd25916bef0462dddd1ac55712dda8,0,0.13307849468037
23837,505f3c93b5c4a5326e5882f891a8790ab9b468f1,0,0.192918816895863
23837,ff531179c8f4421aa054d678c42c2ccf23b1ef15,0,0.16642260201982
23837,463d8c00c8bf8ff6cd6ffd9b8e14239e0967e2ca,1,0.187533432338245
23837,20b898c0b098a7b958f19394c0e91f540c53ec2b,0,0.123312150824242
23837,ddf9b445237624ec0b475cace671867104611736,1,0.156209708752148
23837,fce20c1bacb481205e441928429b3da0c4994da2,0,0.120490641407706
23837,b34d4ff0ea6d5a0ca35798a33c2da2de637efe97,0,0.14064522723701
23837,c6ecea98d09733bddbfb8eab09de8220bf25a9a1,0,0.116591248095331
23837,8a57e7c8ec4cf7c055da296664942ef5b9095b3b,0,0.172495386150563
23837,b61145cba2cc21b90fb505b5dbd81ffc9dfb7681,0,0.220270086892375
23837,d55683fd22cff94057619678fa94fa655fb1d0ed,1,0.176238617882244
23837,5b63ff22277352bf9b5e013c3ce54e981350778d,0,0.122005858194303
89123,9f17759fbc55555d72d306dbb3f0a33d111524d7,1,0.196953418838989
89123,0c9fb65d4e56bbfc9519b49721f300284cfbbf71,0,0.115410160814144
89123,22b8733be3e6c170253782a54c99b7a1efcb701f,0,0.106302955291035
89123,0acdf697d9b91d8bf0d3acdd3d7461afc800a6c0,1,0.237817557308706
89123,d1cfb3e06f83bc01118f87c42ef0b411f7e67a50,0,0.203976221633245
89123,067543b6317bb0ab94bb9b90b9cb6f523d44d2f6,1,0.129104369660721
89123,d6b48754da936d0689a4fd1e2077b4c4610cb9cc,0,0.121864717910838
89123,094e84c894490313f3e7792c43d816f5088262bd,1,0.150563749656518
89123,773b48e7b40d9a964b46caafc6a0a2efd2f70f73,0,0.137645015273341
89123,62b19468ecf35e1f730f2470eed8790cf05210e1,0,0.139021479535347
109411,475a594ce3531c6982ddcce205c34da83b4ac64c,0,0.163188837788992
109411,95a821a58072c2036706d4673cae1611f79a9e35,0,0.163188837788992
109411,43ac8099f6c8f1de8ffc21a2e022ba26e70573cc,1,0.163188837788992
109411,19682ac05d727d95c7e9ccd75458c51d7c85933f,0,0.163188837788992
109411,f302ae0552fa64c5121a306ed2cf4c61c0e3ceb5,0,0.163188837788992
109411,4b375d1bebc00ac166c2db475ec7cbeb6db12165,0,0.163188837788992
109411,65b59dde6e26e4fe346d03f7c7d01a602ab7afa3,1,0.163188837788992
109411,6d388e832c759a824000695ab8dcbed078b273b8,0,0.163188837788992
109411,d65cf6f55dc9c413d03bab03ceedadf6270f0b01,0,0.163188837788992
109411,8b86c6fb856b29b88a4aaf003d319c117449db73,0,0.163188837788992
59671,07de99bf42bfe42d840987219fcf0c1bbeac4e80,0,0.168219260330782
59671,61704a94e044394e92e83446c7d567553bcf458a,0,0.184722666904585
59671,fc2c733bb15bf5b9537d55772c5b8149ccf703a5,1,0.148211211502726
59671,31da33c21f2381ce88db778b190148614f055b89,0,0.0966290376117595
59671,6aeb90c3b85844f01117a60d6203707e3d8cfaca,0,0.181736285461817
59671,310c6c1e3bbed3c8d4834343d953b83ac6be7b21,1,0.125915328148873
59671,47f3214127f2323818323fb03aeb6d7d4f079460,0,0.10123414113047
59671,e5c65d71b38e7753eb6f5ca73ff9b01ab958ef3a,0,0.146799669460834
59671,a234dc806ad735c92c6b8ebbf04c09847267bfd8,0,0.245823365574043
59671,fc3f372842f6ca776b416d33ce98d62f634c3302,0,0.171935495237202
59671,ea349162d97873d4493502e205968ffccb23fcf2,0,0.126604139835914
59671,5c89473742505b27deb66b5ba4a0dccee4709598,0,0.152588048239223
59671,fb0b4636f408411c644c72555d6087d87a009e37,0,0.118357423519482
59671,d665b79c1014d6411de7bd3877476fd7abc865e6,0,0.251911400935661
59671,322d03bdbf58a1c0740c74c6abad84060ffdc7e3,1,0.200571841477741
59671,cb0906d07ec61c1cab77ade38ddf233858532875,0,0.133949209630384
59671,c11b0a6f27a078fe4bee50c2c5f3fc77e01551fe,0,0.15220898358712
59671,dff64d220c80685bcaca2a32ee62e6863e55dfbb,1,0.228731921419323
59671,1361b896eb39acdb014f80a90683a2c3edc8c952,0,0.121260105419181
59671,5f4b1aae83024a4408143baaf47641ab38bcc7e9,0,0.150839286400136
59671,3db495e37690e21e154084f5035218a7d07274f9,0,0.138041673212201
59671,ef4005599926074e240a241f58805fb4b251fa25,0,0.140651186638596
59671,72b0b99fcee335b3af8a76c029d8f0fb2fde61df,0,0.112391042655314
59671,4bd350187254e0bdc0d16491f6a00100a7d1839a,0,0.220651754136311
59671,8fed15c5984b55e07fdd7807cc36f1060003feae,0,0.122641076819828
59671,2607f3a11cdd0a029106a8f764a535f1528d9456,0,0.119400481078312
59671,a1fb7093a7eba3c0a68dee7882f0b433bb061f7d,0,0.151065767485343
59671,af318eaecf3dd136564def9d4841e0005f99cc95,0,0.155425004348096
59671,800692704816bd74e3f76d03b9ac9bfc35b3cfbc,0,0.133778566819389
59671,417521993edfb2631f6ffc8ae5945a5aef0ca384,0,0.114710682093627
24365,88d6f768d1514e6112a6b335a0248cfc64f883e1,0,0.198076211625545
24365,0f5ed3ca90b720d3c8adda8e1dea6609b69d4d7f,0,0.164912731077226
24365,613e353213f0ea23b0c03809434617a61a5f61f8,0,0.114453229869812
24365,fc2f2d76fe002a728965a6852ace87e5558b0645,1,0.199630407335692
24365,2d34fe78fe2f2c5b6e1c6f51d01ca3d9add5a037,0,0.148241083183323
24365,59374a7a37278d2ba1138a877f86d546e45022cc,0,0.107437762516859
24365,205d10d350f3cb81ee279f3d4578c573a1c2426f,0,0.187834014462022
24365,f35afa446220986b063061a4458eb922c43e1a4a,0,0.0914934723868745
24365,bd829f0a07f7c8932bd21b748ca9952b999775cd,0,0.127581517122455
24365,dd8fe50d6b5a21b1e82d06120118b2e6b2466491,0,0.155055215822709
24365,4c32cb927004976cafe94e71dabfeff48a03df33,0,0.11128121142796
24365,5722d8942cf13f839a3416e82fcc91f95e213d1b,0,0.126532289829934
24365,250c1ec468deef1cded3f4c19511756de7bd65f6,0,0.180754109072863
24365,ca8a9a86e54ad35c20a66be59f8d4189222750c5,0,0.184695026646897
24365,336290a6e9493786b7ba50f0e7a58a2d01a68591,0,0.117176315069407
24365,86f6c88e884ed36eeb624d017434ee9ea21e6d26,0,0.158546075890596
24365,0a2890ee83c44ec6a416924b10f2fdb439e45e96,0,0.186125907446584
24365,f6e1c7c56d91efdcf7b75f4ca382822c65bf8d28,0,0.251477562037781
24365,96a864ddbfe53e3cf307d3d584abf6a4b954f366,0,0.147085683838394
24365,90e1027764d71d4b5343de2c13380013fe589da8,0,0.10356066294476
24365,db93109e1262b8dc1ca02fc9ab00e96a5465c95a,0,0.128184357048522
24365,18a82f2f3625dc7f773e88575da250879afb9403,0,0.185241800766737
24365,4440de040eb562c072f1a30e9a69a530d70491f1,0,0.0843661534454829
24365,fb28d4a3088a8487459fc6a3b720363f12bec952,1,0.115066144920496
24365,ee91777913633ee9167ab53316741b4f0ac02073,0,0.120908808301573
24365,1e882c37298f38c2dac23f3bf604e2de94b7a549,0,0.236422440059212
24365,947833bef0f6745648c6206fd7861ba3100fa3e8,0,0.234323978269385
24365,b10829b87072a6c3faf971bd94c1f0dc71053194,0,0.174712001706303
24365,99fbfa347fa1ce0ac5828d5fde6177b9a2e3d47c,0,0.120785543285565
24365,308fff809dc167e1439aefad8f232702f94a4e82,0,0.182907793678949
73836,5b7af07518ba6370b42c47ac174a2830c19e1430,0,0.140573357367563
73836,d6ab2352950ea83f05d34389edd5f9edf9ddcb3b,1,0.135947408752743
73836,a9d11c8371a3608aab9996c742e7c12bd3562b25,0,0.119669654071506
73836,703cc9a47388a234d5bb37c5f243e58b86400737,1,0.210706024297705
73836,44e40aeb6af413c440000145811901f0319599de,0,0.195596192934454
73836,379f897fa771cc8fecddac7e982c6fb0a3fffb86,0,0.122621837237404
73836,54e963d84e15c74e1b1b520fdd1c73790b44b0d7,0,0.125991439258869
73836,424a728cd69360026efe4e79d69682b5d7fadfa5,1,0.146852266868543
73836,f24cd1e8fced3f6c302fbf8b5d511cc60dde82dc,0,0.125962488933768
73836,c27d57a2143f287686f8b4937c7b0f6a93cbef1f,0,0.235761381500525
73836,c50a7f1850d1770fe728b8e42200e463ca669896,0,0.127615627125629
73836,c4e85963c9461f7b1fb752acee5275a4545314b7,0,0.059095436409476
73836,955ef754cf9a7480383d46197232792afdf0b691,0,0.126088573562636
73836,1f7190fc294246f83f1f331cc51e3264851d0d36,0,0.118651525834359
73836,b6b9e1943c9e2e7ca09c28cdc50c25b3918f3735,0,0.159887544259166
73836,bda7bf7ced090efde00b1785bde2dc2092866039,0,0.213114592855138
73836,821a1fc3e9eda119fb48851e56b9216c13cfa849,0,0.212850560335049
73836,04bc9c61c81c9125e39a6c52bee56f794e463a6f,0,0.14336873385458
73836,78da12073562af63b2f0e5f22f2503583e485702,0,0.179898132858404
73836,b2fdee22aa02477292b858fbafcb418932732bce,0,0.206664464942535
